question_id,qemb_pca_0,qemb_pca_1,qemb_pca_2,qemb_pca_3,qemb_pca_4,qemb_pca_5,qemb_pca_6,qemb_pca_7,qemb_pca_8,qemb_pca_9,qemb_pca_10,qemb_pca_11,qemb_pca_12,qemb_pca_13,qemb_pca_14,qemb_pca_15,qemb_pca_16,qemb_pca_17,qemb_pca_18,qemb_pca_19,qemb_pca_20,qemb_pca_21,qemb_pca_22,qemb_pca_23,qemb_pca_24,qemb_pca_25,qemb_pca_26,qemb_pca_27,qemb_pca_28,qemb_pca_29,qemb_pca_30,qemb_pca_31,qemb_pca_32,qemb_pca_33,qemb_pca_34,qemb_pca_35,qemb_pca_36,qemb_pca_37,qemb_pca_38,qemb_pca_39,qemb_pca_40,qemb_pca_41,qemb_pca_42,qemb_pca_43,qemb_pca_44,qemb_pca_45,qemb_pca_46,qemb_pca_47,qemb_pca_48,qemb_pca_49,question_num_options,block_Cognitive tests,block_Demographics,block_Economic preferences,block_Personality,qtype_MC,qtype_Matrix,qtype_TE
QID236_r2,-0.33085018,-0.02464286,0.17015807,-0.033231374,0.21507475,0.013614769,0.15398242,-0.023311695,0.012571447,-0.06362804,-0.12476878,-0.06624796,-0.056501433,0.09768753,0.033097364,0.061655737,-0.010982578,-0.03280201,-0.030539583,-0.027398506,0.071765095,-0.028788535,-0.025209965,0.030164575,0.080371454,-0.055332568,-0.014132535,0.031422753,-0.03213737,-0.06823587,-0.026674513,0.0340817,0.04861726,0.036362756,-0.039783776,-0.01159575,-0.013887753,0.10222125,0.0030253287,0.015877543,-0.029938467,0.0004255299,0.07029853,-0.052097507,-0.017097998,-0.004962825,0.008545001,0.014090405,-0.0029415048,-0.007987221,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r3,-0.24209066,0.06896407,0.25829953,0.006221282,0.17691047,-0.13633995,0.027698189,-0.0057781576,0.037299536,-0.059748735,-0.107015446,0.011380104,-0.052766565,0.15893957,0.026185175,0.011938956,-0.09591806,-0.036701396,0.13497211,-0.0062975623,0.06542341,-0.038252417,0.029828496,0.06806857,-0.035650454,-0.04462532,-0.042526636,0.090295605,0.025639031,-0.042317457,-0.04496364,-0.032866556,0.12981412,0.048629116,0.013999498,-0.01054245,0.02821867,-0.06776225,0.107753776,0.027621953,-0.0518982,0.002159499,-0.023376627,-0.00024146718,-0.095416665,0.014107689,0.05502702,0.05879535,0.010973125,0.08716012,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r4,-0.2663413,0.0490762,0.12128143,0.00039471945,0.2017523,-0.07111061,0.18958382,-0.10085813,0.047094107,-0.0881861,-0.1970082,-0.10284511,0.011985355,-0.028326973,0.012652911,0.057489682,-3.113402e-05,0.030502269,-0.010390495,-0.07203272,-0.009335155,-0.090862125,0.052209955,0.072906554,0.093280576,-0.0948306,-0.038383637,0.032859683,-0.06400511,-0.06964392,-0.02215317,-0.03297289,0.024771726,0.053780116,-0.04317455,0.023517309,-0.007913751,-0.03987523,0.015291479,0.033907905,-0.07222592,-0.006214761,0.06294671,-0.05207998,-0.016283857,0.025646664,-0.00031783947,-0.03073279,-0.0075480137,0.016872104,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r5,-0.26105276,0.059834942,0.10973515,-0.04905406,0.1952765,-0.05600654,0.17770103,-0.08976139,0.04684495,-0.1337942,-0.19984949,-0.053932972,-0.025312534,-0.032014508,0.050904006,0.12502852,0.051006332,0.09829894,-0.014405505,-0.08924605,-0.044412646,-0.07997395,0.031359453,0.04434631,0.10939681,-0.09438323,-0.044666205,0.06015976,-0.05880602,-0.07776158,-0.036295872,-0.03338841,-0.0024100896,0.031464778,-0.079043046,0.0026195124,0.030622171,-0.026741322,0.037967496,0.052126832,-0.08963092,0.034382317,0.03450952,-0.052243732,-0.046693403,0.0053648744,0.005786764,-0.029728688,0.025890352,0.005761579,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r6,-0.27217767,-0.05069283,0.21392797,0.002898861,0.14726597,-0.17585762,0.042363904,-0.08820679,0.051872656,-0.13343391,-0.15606429,-0.036386307,-0.07514837,0.02256939,0.002203619,0.0693401,-0.035381127,0.038782034,-0.0886598,0.032400027,0.048928965,0.00308201,-0.07104448,0.033358358,-0.0067157764,-0.042797945,-0.0072991406,-0.028431313,0.026545526,-0.0051382966,0.029995833,0.011516191,0.026943864,0.012698268,-0.03848082,-0.03935134,0.030530239,-0.032905966,-0.018915344,0.018591864,-0.065759316,-0.05167786,0.033175286,-0.00918301,-0.0007108079,-0.013776257,-0.032702133,0.032266874,-0.04883836,-0.00446446,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r7,-0.17426212,0.08490164,0.069606885,-0.055343848,0.16559398,-0.13554958,0.18009312,-0.09074903,0.061995056,-0.13886414,-0.13550387,-0.1518699,0.0011897853,-0.073376626,-0.05014102,0.1818569,0.059452973,0.061367013,0.018486278,-0.11782877,-0.042132966,-0.08979531,0.02086299,0.02751542,0.046775818,-0.11486788,-0.12101501,0.1628431,-0.009203276,-0.07151983,-0.09074932,-0.06107657,-0.04380667,0.038455624,-0.10494668,0.00353267,0.013137404,-0.07405549,0.055718154,0.05201826,-0.057088185,0.038744316,0.039988127,-0.041316856,0.016284084,-0.027774826,0.04631238,0.015709892,0.009187225,-0.027273567,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r8,-0.20954771,0.05333433,0.15957515,-0.037775513,0.19469023,-0.043341465,0.22338025,0.108863,0.068880625,0.1123803,-0.21565793,0.081552275,-0.09404532,0.22467478,0.010949859,0.03323904,-0.060869124,-0.09039044,0.07905072,0.011525795,0.076986685,-0.055083893,-0.059670765,0.014159936,0.042621896,0.030943861,-0.052250784,-0.00569808,-0.009242179,-0.009545436,-0.03543223,-0.15370469,-0.009660447,-0.042458944,-0.044837415,-0.049178943,0.011452264,0.04832841,0.028223416,-0.0025935664,0.0008037638,0.04344012,0.03882878,0.05458612,0.028462695,-0.041529596,0.058247574,0.08106081,-0.0035130256,-0.06094539,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID236_r9,-0.17567913,0.19691297,0.122717634,-0.034219168,0.11663226,0.05278117,0.2608793,-0.0024652355,0.014574026,0.029761083,-0.25158563,-0.043087654,-0.06394966,0.16657183,0.053756222,0.006885901,-0.07684244,-0.09979373,0.07660648,0.01383213,0.035681523,-0.18592471,0.0020828834,-0.0648624,0.0927654,0.018093517,-0.013398017,-0.001426298,0.036632676,-0.022480357,-0.13705298,-0.036725167,0.104568325,0.021497432,-0.041055318,0.013453794,-0.046564505,0.12412804,-0.028133674,-0.016021425,0.04327605,-0.020825125,-0.0012590227,-0.017422091,0.005166316,-0.02413368,0.029787587,-0.05311357,-0.02086771,0.054626625,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r1,-0.13131925,0.18605854,-0.38791698,0.09607675,-0.24111563,-0.06414439,0.055569235,0.0026482726,-0.008646464,-0.0511887,0.102993645,-0.16816379,-0.011359946,-0.054088827,-0.117364086,0.08180119,-0.065465845,-0.1339589,-0.12631199,0.016167708,-0.01827082,-0.03810082,-0.021986904,0.14468516,-0.03661535,-0.015399808,-0.050700273,0.0006703378,-0.024661832,0.007658416,-0.04691506,-0.060330726,0.005310655,0.043135524,0.008662058,-0.020919897,-0.041694164,-0.019973204,-0.017527165,0.00022891542,-0.02571661,0.06427033,0.05261581,-0.003728588,-0.035537463,-0.045570813,-0.023471443,0.0005730556,0.011075507,0.019807864,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r10,-0.169163,0.15294962,-0.35606945,0.13794716,-0.2262389,-0.015065532,0.110273376,-0.041686147,-0.08208231,-0.08014817,0.010775632,-0.02486688,0.055395264,0.16335283,0.060237516,-0.052143384,-0.08130659,-0.12440944,0.008736856,-0.07270489,-0.05940773,-0.044577632,-0.0072279167,-0.099353336,0.024187353,-0.027192026,0.030887399,-0.0125333285,-0.09783281,-0.0314847,-0.013915434,0.04090907,0.08689789,0.0885195,-0.020320933,-0.023748342,-0.053708643,0.04689558,0.06488643,-0.01601106,0.042181805,0.0023056376,0.015542689,-0.05177269,0.061796285,0.084256776,-0.0031136388,-0.03320519,0.022599326,-0.00023393368,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r11,-0.22260214,0.1670575,-0.34999228,0.123912685,-0.19655783,-0.061524607,0.053016707,0.030136168,-0.06816409,-0.10520211,0.102553755,-0.11104714,0.047506936,0.050723474,-0.0027134581,-0.08223341,-0.10713993,-0.08855646,-0.014133988,0.029855084,0.016303562,-0.015657807,-0.04775677,-0.009554347,-0.012649115,-0.009587074,-0.034330398,0.0044329623,0.06704028,0.011463065,0.010072182,-0.020050557,-0.010599241,0.0016291845,-0.0049982574,-0.020120816,0.033643585,0.053656314,0.036515553,0.050013565,0.04709412,-0.0013137546,0.021990322,-0.01617949,-0.01896684,0.04328902,0.06006196,-0.014435634,0.003604131,0.049185127,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r12,-0.16816373,0.053915765,-0.35930097,0.082841635,-0.21471082,-0.074332155,0.020991482,-0.11623915,0.0024089678,-0.12341672,0.074773245,0.0176652,0.0048524933,0.22236106,0.0055807643,0.07619522,-0.0303901,-0.044232238,-0.023377318,-0.022890216,-0.045746546,-0.0024773746,-0.02292137,-0.026347246,7.333903e-05,0.06344854,-0.003347045,-0.055567577,-0.012850447,-0.048571758,0.019682098,0.08413475,0.045236193,0.025114542,-0.045683157,-0.07515588,0.0748033,0.018643534,0.021567997,0.0061454987,-0.005903438,0.06479313,0.048061743,0.007408295,0.06616308,-0.02821524,0.03797639,0.05399931,0.08022591,0.07693725,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r2,-0.09610289,0.15446866,-0.37978002,0.08732606,-0.2097888,-0.0018440945,-0.042604018,0.008772533,0.042573903,-0.025017891,0.14327736,-0.050452318,-0.013628517,-0.037471533,0.0030575339,-0.0345792,-0.106437586,-0.0692703,-0.10013888,-0.0504211,-0.06526347,-0.12456622,0.024562972,0.008132055,0.008862102,-0.005137028,0.059224736,-0.022905655,-0.059312403,0.012117882,0.019576928,-0.0377643,0.0017324392,0.03862763,0.10997217,0.0397998,-0.08518691,-0.026232464,-0.07072798,0.019599145,-0.01457783,0.0144874975,0.032865506,0.029264336,0.023948526,-0.018690683,-0.11973849,0.013635966,-0.06359064,-0.062461928,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r3,-0.26494986,0.15779252,-0.31382173,0.09324129,-0.16770588,0.01845365,0.082798615,0.025143972,-0.07078005,-0.07877411,0.097657755,-0.044993732,0.012080763,0.012694019,-0.025698919,-0.06377476,-0.04870052,-0.051325236,-0.045517005,-0.07048526,0.040956464,-0.063020244,-0.024637278,0.028621355,0.022291332,0.0459734,-0.07023728,0.006088533,-0.032476433,-0.019747349,0.07737083,0.035078343,0.035446487,0.07032382,-0.036596127,-0.028273111,-0.009127277,0.022697965,-0.024644567,0.07607742,0.05012781,-0.038069945,-0.0061962,0.004021147,-0.0037637006,0.03845136,0.01842505,-0.05139662,0.019978797,0.029052462,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r4,-0.25507364,0.21874022,-0.27329332,0.11939372,-0.16817723,0.048154652,0.08561576,0.038539898,-0.040380813,-0.025229912,0.10053879,-0.053590883,-0.009994217,0.011161181,0.044729404,-0.10036166,-0.13577436,-0.078205995,0.02124859,0.0049642525,0.015475474,-0.048709884,0.021000285,-0.05840239,-0.029469984,-0.0012149416,-0.04109806,-0.01642231,0.01446595,0.044955675,0.00033204473,0.013611671,0.04996165,0.04723904,-0.057056908,-0.015169269,0.030013563,-0.01451783,0.0016355136,0.12410276,-0.013837721,0.0063040648,-0.04803643,0.02057404,-0.0646412,0.043522492,0.07068931,-0.009882112,0.0119157,0.07192765,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r5,-0.20045657,0.15312,-0.307858,0.087270536,-0.13202175,0.1203684,0.08046455,0.062078495,-0.021175392,0.017426558,0.09421745,-0.008845036,0.0043933536,0.15191442,-0.11144823,-0.0335206,-0.03534706,-0.10287192,-0.032585453,-0.090160996,-0.0071910853,-0.031235594,-0.037187774,-0.05262734,0.07547084,0.040312674,-0.027102996,-0.017498894,-0.064599924,0.009965347,0.123041525,0.07698621,0.0071388623,0.097111516,-0.05093561,-0.0115690725,0.008593998,-0.031711165,0.054639112,0.10405779,-0.0016041666,0.041396625,-0.06632097,0.02798964,-0.029077454,0.08400074,-0.012592567,-0.065552436,-0.022940302,0.04133759,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r6,-0.2169567,0.14828178,-0.27225578,0.024804605,-0.19284257,-0.03825115,0.1449842,-0.042307116,-0.018956803,-0.0569494,0.03512747,0.015551454,-0.040469076,-0.00845162,-0.018680573,-0.079461366,-0.11903487,-0.057850134,-0.1020604,0.0037769624,-0.07138584,-0.0776791,0.01000277,0.11980958,0.05382906,0.012401479,0.05005591,0.013205967,-0.0014222974,-0.051149547,-0.017541286,-0.0059123645,0.028909532,-0.016496254,0.006863452,-0.008671362,-0.0415081,0.03840248,-0.03785481,0.057102285,-0.03500691,0.056010175,-0.066461146,-0.061778158,-0.033620216,-0.05954086,-0.07826642,0.028701225,-0.046415076,0.06641338,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r7,-0.13157038,0.088728264,-0.33217177,0.17017378,-0.24548674,0.032828607,0.06827776,0.07951382,-0.005172196,0.004683388,0.012816423,-0.025657425,0.081744604,0.0054180757,0.024547933,-0.041672084,-0.07319395,0.05842795,-0.108305626,0.15708771,0.04379186,-0.025904868,0.030869825,-0.05138606,0.011466213,0.05625356,-0.11860693,-0.011742034,-0.0019186017,0.045499746,-0.02418934,0.059410695,-0.024142366,0.03683301,-0.09721964,-0.06029073,-0.10466193,0.052987628,-0.011558364,-0.028140938,-0.04598868,0.005226231,0.03172203,-0.032204617,-0.06488319,-0.09772348,-0.14673784,0.044288848,-0.03856322,-0.016068872,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r8,-0.1592356,0.20253026,-0.35883126,0.064411126,-0.199871,-0.056615103,0.033971082,0.0077038975,-0.06459458,-0.10894486,0.12423007,-0.16265386,-0.05253013,-0.0444003,-0.028207025,0.032952037,-0.088284336,-0.1261154,-0.09377974,-0.027117783,-0.008907661,-0.028541993,0.010817411,0.102584705,-0.054930873,-0.019324029,-0.09151652,-0.031121396,-0.058404714,0.05822234,-0.0004751461,-0.062387466,0.0139980875,0.09339977,0.00788008,0.013768406,-0.061128747,-0.043908708,0.01773661,0.0018419542,0.020663662,0.08964178,0.09503032,-0.0422439,-0.043032728,-0.007925515,0.01945475,-0.039706755,0.035102945,0.037615426,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID237_r9,-0.18594773,0.13832563,-0.21856122,0.0067375815,-0.116764575,0.010431043,0.16714486,0.041543815,-0.11708837,-0.100739904,0.059059326,0.09732759,-0.040045384,0.056193937,-0.006652319,-0.19735485,-0.13638358,-0.112574056,0.030141043,-0.09662725,-0.07646035,-0.07898318,-0.031106176,0.07591954,-0.01202287,0.033234816,0.08266314,0.05306571,-0.04641178,-0.08723862,0.06881766,-0.007679579,0.054734185,0.07164001,-0.015672797,0.00874368,-0.09638275,0.021072835,-0.032851383,-0.013787425,0.032633133,0.0819871,0.006259409,-0.037986204,-0.054595903,-0.024666376,0.018921146,-0.0012928627,-0.060605988,0.03815218,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r1,-0.13020942,0.20030746,-0.30657336,0.08127318,-0.2300211,-0.11538411,0.06608935,-0.098557964,0.087107785,-0.19667754,-0.055833947,-0.12013245,-0.026051257,-0.004732023,-0.045049373,-0.04431395,-0.053399447,0.04941327,-0.06097196,0.008239879,-0.07857464,-0.016521318,0.06360967,-0.02854702,0.052250583,0.029302482,0.030070934,0.011034012,-0.03684437,-0.0054185423,-0.030107459,-0.019274937,0.06920535,-0.061573315,0.089814186,-0.037411805,0.080765955,0.00095155754,0.026284404,-0.013264524,0.04301284,0.10936882,-0.05761785,0.07532324,0.02607945,-0.010422192,0.043822516,0.011414964,0.0018982142,0.009261504,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r10,-0.18569557,0.21134785,-0.28140193,0.11717995,-0.17572385,0.0077840197,0.09734877,-0.07017832,0.09620498,-0.12551263,-0.037347298,-0.21568297,-0.03253343,0.020948462,-0.03269248,0.019569555,0.096873276,0.08615313,-0.0418727,-0.09418968,-0.050517328,0.012641418,0.044210754,-0.035885997,-0.019994736,0.034198545,-0.04305658,0.021490254,-0.053632636,0.057779815,-0.12787418,0.06003941,0.023909666,-0.027417863,0.09046563,0.030063681,0.07598682,-0.056157675,-0.015457533,0.01150246,0.015865466,0.043411892,-0.04790743,0.0023435312,0.035116807,0.011676452,0.07984005,-0.003520839,0.0012449189,-0.049280852,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r11,-0.23006009,0.13251682,-0.2789769,0.1508534,-0.21138029,-0.019006345,0.15587753,-0.050561175,-0.021338193,-0.038423937,0.031956382,-0.064850174,0.01311798,-0.00709253,-0.055880975,-0.04820175,-0.08210608,-0.026856326,-0.0064310436,0.032093916,-0.044300552,-0.018475333,0.1033434,0.015072333,-0.05972064,0.0123740295,-0.0069408654,-0.06948279,-0.008263793,-0.041969948,0.013450157,0.03447101,0.04299302,0.031736746,0.08569938,-0.0063202,-0.07502182,0.022856558,-0.02875114,-0.01797042,0.025659915,0.059529133,0.0047002602,0.017608318,0.07465136,-0.0154619785,-0.05216924,-0.0412486,-0.05233435,-0.061340004,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r12,0.03878254,0.067314595,-0.33190292,-0.062380567,-0.25203982,-0.22971682,-0.06526331,-0.042178806,-0.033797428,-0.20052357,-0.021741617,0.23243625,-0.023651239,-0.119914174,0.18611416,-0.060014706,0.13362262,-0.064352915,-0.0074716527,-0.1828037,-0.15991355,-0.010012595,0.06833415,0.12765194,0.09737203,-0.14829564,-0.08597787,-0.003320772,-0.090286486,0.037830014,0.0042630048,0.01926189,-0.056571007,0.15783833,-0.026470954,-0.016710838,-0.031191325,0.04538335,0.031897027,0.06807498,0.0002946395,0.046092138,-0.031744495,-0.040577132,0.0029535743,-0.08967209,0.044959523,0.0039499365,0.045829613,-0.067147896,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r13,-0.16388342,0.10306699,-0.36946335,0.051492706,-0.2716241,-0.15283693,-0.05155851,-0.08125012,-0.04822798,-0.14048983,0.0039879004,0.11855188,0.07298886,0.03867556,0.058756556,-0.022776421,0.045436513,-0.067293756,0.042744838,-0.13692304,-0.049970403,0.020805229,-0.018915612,0.02710515,0.046862792,-0.058155563,0.043464232,-0.0447868,-0.02012918,-0.09703705,0.028960757,0.0009927658,0.006953295,-0.0031657012,0.019784048,0.023723112,0.0123150395,0.046191394,0.0722258,0.030314857,0.023080897,0.010056877,-0.050133333,-0.065581605,0.025512157,-0.046468828,0.030312845,-0.017709704,0.029739384,-0.025840392,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r14,-0.22677071,0.121919535,-0.3155911,0.06678554,-0.26788583,-0.10145556,-0.07882239,-0.028117074,0.014502631,-0.09848438,0.039827492,-0.111327104,-0.024018647,-0.11486009,0.007864057,0.07484399,-0.05915336,-0.08231652,-0.08012155,-0.056394137,0.08844571,-0.010862414,-0.008275007,-0.013634859,-0.046693496,0.057416447,0.03267871,-0.0035022295,-0.016198758,0.030118637,0.05296709,0.025278287,-0.028967874,-0.019196874,-0.013872681,0.058648836,0.025597444,0.025350666,0.03153954,0.016406298,0.035274297,-0.03536723,-0.0040546576,0.067392096,-0.05022253,-0.072862536,-0.08997692,0.012557766,-0.032304544,-0.013944019,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r15,-0.13927639,0.21911378,-0.3046818,0.059755407,-0.21683754,-0.02600467,0.06680384,-0.12195021,0.057795696,-0.1964237,-0.052736778,-0.16295221,-0.048264567,-0.004224621,0.009999821,-0.098403804,-0.013934571,0.07443943,-0.08002779,-0.046711754,-0.10909611,0.0064089857,0.08102753,0.03685877,0.109634966,0.056703318,0.017548032,0.030529365,-0.035022188,0.030300187,0.0026114872,0.06681184,0.04890107,-0.07074438,0.029437982,-0.007674919,0.038553715,-0.027500674,-0.013550794,-0.05345527,0.012170577,0.07552381,-0.060623325,0.056455795,0.057825733,-0.052274574,0.007846641,-0.029548762,-0.04026237,-0.03771698,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r2,-0.18576951,0.1949684,-0.31786624,0.05441698,-0.2085065,-0.032331333,0.005742094,-0.044125665,-0.01630244,-0.09240865,0.07621754,-0.08548439,0.079739876,0.02409192,-0.022662172,0.03272205,-0.09786124,-0.008543966,-0.032403514,-0.0153520545,-0.066916026,0.04816743,0.03448771,0.014622473,-0.026198149,0.057621036,0.039502986,-0.12484676,-0.038621366,-0.06523644,0.014371689,0.034491293,0.025330944,-0.012148649,0.04693428,-0.044953376,-0.08372827,0.05992287,-0.015873792,-0.045195676,-0.0041538635,-0.043507,-0.0043605915,-0.035441227,0.079291336,-0.016983768,-0.032586012,-0.041186363,-0.06602239,-0.03529847,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r3,0.05123334,0.027366854,-0.24319528,-0.06664693,-0.14341262,-0.073961996,-0.06667669,-0.027405811,-0.08812815,-0.066723436,-0.12972823,0.19495837,0.034258053,-0.17940217,0.13646026,-0.051938627,0.048457418,0.022145081,-0.052003447,-0.32572025,-0.046618924,-0.03264326,0.048674975,0.08643584,0.1816701,0.1612621,0.087424606,0.039025143,0.024505578,-0.1069476,0.16815946,-0.10173521,-0.020517394,-0.021405496,-0.07877185,0.09370677,-0.051129267,-0.10649871,-0.024949562,0.07987176,0.0057276664,-0.10210843,-0.07661712,0.019750925,-0.15014255,-0.2083331,-0.024131741,0.044544592,0.0389403,-0.025249897,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r4,-0.03551856,0.26692712,-0.26642877,0.0098022,-0.15737672,-0.09324584,0.07455798,0.067774296,0.060968976,-0.0033938836,-0.13220787,-0.1984771,-0.06662274,0.14110826,-0.14762792,-0.071618475,0.04725547,0.05980622,0.04363331,-0.08051885,-0.043255623,-0.0017346251,0.110403575,0.050079495,-0.1266939,0.04172324,0.061954983,-0.09458003,0.020254897,0.1352559,-0.11360615,0.012443222,-0.027267652,0.06758762,-0.07162526,-0.008183154,0.13359728,0.03915031,0.021483669,0.06356396,-0.07486521,0.13658208,-0.049775276,0.11766244,0.10386525,-0.10266658,-0.035445333,-0.09195202,-0.05851681,0.036228288,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r5,-0.16635345,0.2175111,-0.27597958,0.13620998,-0.20983137,0.0139327925,-0.026006933,0.061639328,0.103543155,0.08777261,0.07630239,-0.11412712,0.08795991,-0.039378222,-0.07791122,0.03763008,-0.0904494,-0.13322747,-0.096925214,0.036501456,-0.03531087,-0.026584862,0.026139792,0.067719504,-0.034185313,0.003910058,-0.06617739,-0.021875631,0.079644434,0.07824338,-0.023671033,-0.01811182,0.05837434,0.017249614,0.04590874,0.05040093,-1.3967881e-05,-0.070877984,-0.037783403,-0.03142695,-0.04513708,0.025508637,0.06293611,-0.08671909,-0.01603831,0.07420772,0.02518781,-0.008687423,0.035043627,-0.091880396,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r6,-0.118610896,0.21997279,-0.33258638,0.086662844,-0.24071912,-0.100221395,0.08707147,-0.09093681,0.08408376,-0.14290568,-0.07251993,-0.16572966,0.0063107726,0.0080136955,-0.05298724,0.068140656,-0.028192544,0.053860724,-0.093777105,-0.046373643,-0.058710203,0.018148035,0.06630246,-0.08088179,0.057622787,0.017992908,0.05492318,0.012505231,-0.056392845,0.0033208136,-0.04356214,0.055024423,0.052835733,-0.015385176,0.025725601,-0.015227059,0.1035344,-0.03765345,0.005222248,-0.010693909,0.043495055,0.025390733,-0.11582445,0.069058545,-0.040364943,0.036463156,-0.019962942,0.0029216115,-0.005318103,0.026238594,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r7,-0.055546615,0.20743708,-0.34472445,0.017878056,-0.29587522,-0.11957037,-0.018078396,-0.028460948,0.087068096,-0.062895305,-0.046907485,0.0030045297,0.08041163,-0.029644193,-0.047688372,0.024351967,-0.06368452,0.02515217,-0.037414175,-0.10914847,0.02502951,0.035268694,-0.09569941,-0.12493682,-0.08182052,0.049754966,0.06653671,-0.029566707,-0.0039710472,-0.04215592,0.012549319,-0.089254454,-0.0699394,-0.031890605,0.038491394,0.06649543,0.117685385,-0.021430157,-0.0027585002,0.011341675,0.06457205,0.0043755663,0.039386462,0.06763128,-0.0088511575,0.052156944,0.05224608,0.015153028,0.002100305,0.021352813,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID238_r8,-0.08170951,0.14300011,-0.21406892,0.09477062,-0.22619867,-0.111467294,-0.023999657,-0.07343305,0.11627187,-0.1734678,0.10473163,-0.043443777,0.10845273,-0.013404596,0.056540683,0.012140876,-0.010574071,0.07909596,-0.06500573,0.101292916,-0.10709388,-0.05434741,-0.012629213,0.15765284,-0.091633655,0.055715706,-0.07716436,-0.066468455,-0.045529775,0.021529367,-0.11561994,-0.078674465,-0.004134141,-0.0632908,-0.122930646,0.0020160545,0.01219109,0.07045412,0.023180503,0.026664346,0.037247475,-0.20046088,-0.063662246,0.040171597,0.04211277,0.061287224,0.033693723,0.011625663,-0.0027782393,0.11778716,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
