person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment,gt_score_extraversion,gt_score_agreeableness,gt_score_conscientiousness_w1,gt_score_conscientiousness_w2,gt_score_openness,gt_score_neuroticism,gt_score_needforcognition,gt_score_agency,gt_score_communion,gt_score_minimalism,gt_score_BES,gt_score_GREEN,gt_crt_score,gt_score_fluid,gt_score_crystallized,gt_score_syllogism,gt_score_actual_total,gt_score_overconfidence,gt_score_overplacement,gt_score_ultimatum_sender,gt_score_ultimatum_accepted,gt_score_mentalaccounting,gt_score_socialdesirability,gt_score_anxiety,gt_score_HI,gt_score_HC,gt_score_VI,gt_score_VC,gt_score_finliteracy,gt_score_numeracy,gt_score_deductive_certainty,gt_score_forwardflow,gt_score_discount,gt_score_presentbias,gt_score_riskaversion,gt_score_trustgame_sender,gt_score_trustgame_receiver,gt_score_RFS,gt_score_ST_TW,gt_score_depression,gt_score_CNFU,gt_score_selfmonitor,gt_score_SCC,gt_score_needforclosure,gt_score_maximization,gt_score_wason,gt_score_dictator_sender
ln91z,537,0,278,179,65,14,326,168,22,21,0.5957381064743028,0.3017869880128207,0.0306748466257668,0.5245398773006135,3.042944785276074,1.0,0.6318181818181818,44,0.5666666666666667,18,0.6285714285714286,10,0.6018518518518519,24,0.5277777777777777,8,0.6923076923076923,13,0.65,12,0.25,21,21.0,0.6399999999999999,20,0.7375,16,0.3833333333333334,12,1.0,6,0.7564102564102565,13,0.2666666666666666,12,0.5733333333333335,15,0.8333333333333334,6,8.0,3.0,2.0,4.0,2.0,1.0,4.0,8.0,6.75,0.1666666666666666,1.25,2,0.2222222222222222,6,7,3,6,5,5,8,10,9,10,17,6,0.0,1.0,20,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,5.0,5.0,3.0,1.0,2.0,4.111,4.667,8.0,4.3,1.875,4.611,4.0,6.833,3.25,4.8,5.0,4.0,3.0,9.0,11.0,27.0,10.0,2.0,40.0,83.333,75.0,3.0,0.0,5.0,3.5,2.5,3.75,6.0,5.0,4.0,0.836,0.0,0.0,-0.028,100.0,23.0,4.4,17.0,5.0,1.917,2.923,4.667,2.867,4.167,3.0,40.0
lspv3,537,0,278,179,65,14,326,168,22,21,0.6713950032585001,0.2656887452674338,0.0920245398773006,0.4447852760736196,3.496932515337423,0.5833333333333334,0.6772727272727272,44,0.7222222222222222,18,0.7285714285714284,10,0.8333333333333334,24,0.5833333333333333,8,0.7692307692307693,13,0.8833333333333334,12,0.3928571428571428,21,33.0,0.6,20,0.8375,16,0.6166666666666668,12,0.8999999999999999,6,0.6794871794871794,13,0.6000000000000001,12,0.8533333333333335,15,0.7000000000000001,6,5.0,3.0,3.0,4.0,1.0,4.0,4.0,9.0,5.0,0.1666666666666666,1.25,2,0.2222222222222222,2,7,4,6,5,5,5,10,4,10,9,6,0.0,2.0,20,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,2.0,7.0,3.875,4.667,4.111,8.0,3.4,1.375,3.278,6.333,8.667,4.417,4.5,4.5,2.0,0.0,4.0,4.0,10.0,10.0,-5.0,40.0,83.333,75.0,7.0,12.0,5.0,3.75,3.5,4.5,6.0,3.0,4.0,0.807,2.197,-0.006,0.611,40.0,45.0,5.1,13.0,16.0,3.083,2.462,3.333,4.267,3.5,2.0,40.0
ltop8,537,6,278,179,65,14,326,168,22,21,0.6723182329822955,0.2478958951180059,0.146875,0.353125,3.38125,1.0,0.7181818181818183,44,0.5666666666666668,18,0.7714285714285714,10,0.6111111111111112,18,0.5555555555555556,8,0.8076923076923077,13,0.8166666666666665,12,0.6190476190476191,21,52.0,0.6200000000000001,20,0.8250000000000001,16,0.4666666666666667,12,0.7999999999999999,6,0.7051282051282051,13,0.55,12,0.8266666666666668,15,0.6666666666666666,6,3.0,2.0,4.0,4.0,1.0,5.0,4.0,11.0,5.5,0.3333333333333333,1.25,6,0.6666666666666666,4,7,4,6,5,5,8,10,8,10,16,6,0.0,1.0,20,2.0,1.0,4.0,5.0,2.0,1.0,1.0,12.0,6.0,2.0,3.0,4.0,2.0,7.0,1.875,4.222,3.889,8.0,3.7,2.625,3.722,3.125,7.4,4.083,4.0,4.0,1.0,0.0,6.0,6.0,13.0,16.0,-3.0,40.0,66.667,25.0,8.0,31.0,5.0,4.25,2.75,4.5,6.0,4.0,2.0,0.844,4823.011,0.253,0.611,20.0,36.0,5.4,9.0,15.0,2.333,2.462,3.583,4.133,3.333,3.0,20.0
lwvjc,537,0,278,179,65,14,326,168,22,21,0.6294396596927272,0.3039073667265059,0.1288343558282208,0.5736196319018405,3.223926380368098,0.8333333333333334,0.6272727272727273,44,0.5777777777777778,18,0.7285714285714284,10,0.638888888888889,24,0.5555555555555556,8,0.7692307692307693,13,0.9166666666666666,12,0.2976190476190476,21,25.0,0.6599999999999999,20,0.825,16,0.55,12,0.9,6,0.6666666666666666,13,0.4833333333333333,12,0.8133333333333334,15,0.5333333333333333,6,6.0,1.0,3.0,4.0,2.0,6.0,4.0,11.0,5.25,0.3333333333333333,1.75,4,0.4444444444444444,7,7,4,6,3,5,9,10,8,10,17,6,0.0,4.0,20,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.625,4.556,5.0,8.0,2.9,2.25,3.556,2.917,8.583,4.583,4.9,4.5,4.0,1.0,6.0,6.0,17.0,22.0,0.0,40.0,66.667,25.0,9.0,4.0,5.0,4.5,2.0,5.0,3.0,8.0,4.0,0.804,380.421,-0.076,0.5,0.0,41.0,5.1,6.0,3.0,2.75,3.077,4.25,4.067,2.667,2.0,40.0
lx6ix,537,0,278,179,65,14,326,168,22,21,0.6432402975347761,0.3014479796549816,0.1104294478527607,0.6012269938650306,3.371165644171779,1.0,0.6636363636363637,44,0.5333333333333333,18,0.8714285714285713,10,0.851851851851852,24,0.5277777777777777,8,0.6923076923076923,13,0.7666666666666667,12,0.25,21,21.0,0.6299999999999999,20,0.7875,16,0.5833333333333333,12,0.8999999999999999,6,0.7692307692307693,13,0.3333333333333334,12,0.88,15,0.6,6,5.0,2.0,1.0,3.0,2.0,1.0,4.0,8.0,6.25,0.1666666666666666,1.75,2,0.2222222222222222,4,7,5,6,4,5,10,10,10,10,20,6,0.0,4.0,20,3.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4.25,4.778,5.0,8.0,4.4,1.0,4.222,6.5,8.833,3.833,4.25,4.5,2.0,4.0,9.0,7.0,22.0,16.0,0.0,40.0,83.333,25.0,9.0,0.0,5.0,4.75,2.75,3.25,7.0,7.0,4.0,0.811,0.0,0.0,0.522,100.0,29.0,6.1,15.0,0.0,2.917,3.231,5.0,4.4,3.0,2.0,40.0
meqhr,537,0,278,179,65,14,326,168,22,21,0.643256683670794,0.2562244402364826,0.1656441717791411,0.3957055214723926,3.2975460122699385,0.6153846153846154,0.7909090909090909,44,0.6111111111111112,18,0.7142857142857142,10,0.7268518518518517,24,0.5,8,0.7307692307692307,13,0.5499999999999999,12,0.3928571428571428,21,33.0,0.6599999999999999,20,0.7375,16,0.4666666666666668,12,0.6333333333333333,6,0.8461538461538463,13,0.7166666666666668,12,0.7200000000000002,15,0.8000000000000002,6,7.0,3.0,2.0,2.0,2.0,4.0,3.0,6.0,3.5,0.1666666666666666,1.5,2,0.2222222222222222,3,7,3,6,5,5,3,10,4,10,7,6,0.0,1.0,20,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,3.0,1.0,3.125,4.0,3.667,7.0,4.0,3.75,3.5,5.917,7.167,2.75,4.8,3.167,0.0,1.0,5.0,4.0,10.0,20.0,-4.0,60.0,83.333,100.0,4.0,12.0,4.25,4.0,3.0,3.5,5.0,6.0,4.0,0.801,195409.419,0.11,-0.025,40.0,67.0,5.0,18.0,23.0,2.333,3.538,2.417,3.6,4.0,1.0,40.0
mfgtj,537,0,278,179,65,14,326,168,22,21,0.635255895263564,0.2910049431611753,0.1134969325153374,0.5214723926380368,3.254601226993865,0.8095238095238095,0.6909090909090908,44,0.6222222222222222,18,0.7857142857142858,10,0.6527777777777778,24,0.6944444444444444,8,0.8461538461538461,13,0.9500000000000002,12,0.3214285714285714,21,27.0,0.6299999999999999,20,0.875,16,0.3333333333333334,12,0.8999999999999999,6,0.6923076923076922,13,0.35,12,0.4933333333333333,15,0.5333333333333333,6,2.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,5.0,0.1666666666666666,1.25,2,0.2222222222222222,3,7,4,6,5,5,7,10,8,10,15,6,0.0,2.0,20,4.0,2.0,4.0,5.0,1.0,1.0,4.0,1.0,6.0,2.0,4.0,3.0,2.0,7.0,3.25,4.778,5.0,7.0,3.9,1.375,3.889,4.167,7.583,4.75,4.45,4.5,3.0,0.0,6.0,7.0,16.0,-1.0,0.0,60.0,83.333,75.0,7.0,6.0,4.5,4.75,3.75,4.5,6.0,4.0,4.0,0.853,0.0,0.0,0.056,100.0,48.0,5.5,11.0,3.0,1.667,2.462,4.917,2.467,2.667,2.0,60.0
mi5r8,537,0,278,179,65,14,326,168,22,21,0.6075982044540327,0.3222044603003577,0.0674846625766871,0.6288343558282209,3.033742331288344,0.8333333333333334,0.6136363636363636,44,0.5666666666666667,18,0.6714285714285715,10,0.5370370370370371,24,0.5138888888888888,8,0.6538461538461539,13,0.95,12,0.5714285714285714,21,48.0,0.6499999999999999,20,0.5125,16,0.4666666666666666,12,0.8666666666666667,6,0.5769230769230769,13,0.3333333333333334,12,0.6666666666666666,15,0.6,6,1.0,1.0,5.0,5.0,2.0,1.0,1.0,6.0,4.5,1.0,1.75,4,0.4444444444444444,5,7,2,6,4,5,6,10,3,10,9,6,0.0,1.0,20,2.0,1.0,3.0,4.0,5.0,1.0,3.0,9.0,6.0,3.0,1.0,3.0,1.0,4.0,2.5,3.444,5.0,8.0,4.1,1.0,4.278,3.667,6.0,4.75,2.95,4.333,4.0,2.0,4.0,7.0,17.0,-13.0,-13.0,100.0,0.0,75.0,10.0,27.0,5.0,2.5,1.0,1.75,7.0,2.0,4.0,0.759,1501199875985574.2,0.089,0.611,100.0,57.0,4.7,4.0,1.0,2.333,2.154,5.0,3.333,3.0,1.0,100.0
mtom9,537,0,278,179,65,14,326,168,22,21,0.5920907866843449,0.2908765851415484,0.1165644171779141,0.50920245398773,3.003067484662577,1.0,0.7363636363636363,44,0.6555555555555554,18,0.7571428571428572,10,0.5046296296296297,24,0.5416666666666666,8,0.7307692307692307,13,0.3166666666666667,12,0.2738095238095238,21,23.0,0.58,20,0.8125,16,0.2,12,0.6666666666666666,6,0.4999999999999999,13,0.3,12,0.8000000000000002,15,0.6666666666666666,6,7.0,2.0,3.0,3.0,2.0,6.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,6,7,4,6,5,5,10,10,9,10,19,6,0.0,1.0,20,2.0,1.0,3.0,5.0,1.0,1.0,3.0,10.0,6.0,2.0,1.0,4.0,1.0,7.0,2.75,3.0,3.333,6.0,4.9,4.75,3.944,3.75,5.333,1.583,3.5,3.333,3.0,3.0,8.0,9.0,23.0,11.0,16.0,40.0,66.667,25.0,0.0,2.0,5.0,4.0,3.5,3.75,3.0,8.0,4.0,0.758,,,,0.0,45.0,5.3,15.0,6.0,1.0,2.538,4.833,4.0,3.333,3.0,40.0
mxuqf,537,0,278,179,65,14,326,168,22,21,0.6100702637512453,0.2723210718660545,0.1257668711656441,0.4447852760736196,3.1533742331288344,0.8333333333333334,0.640909090909091,44,0.5333333333333333,18,0.7428571428571429,10,0.6944444444444443,24,0.5138888888888888,8,0.7307692307692307,13,0.8333333333333335,12,0.3214285714285714,21,27.0,0.61,20,0.7125000000000001,16,0.25,12,0.5333333333333333,6,0.641025641025641,13,0.4000000000000001,12,0.8800000000000002,15,0.8333333333333334,6,6.0,3.0,3.0,2.0,1.0,1.0,1.0,8.0,4.5,0.0,1.75,5,0.5555555555555556,1,7,1,6,4,5,7,10,10,10,17,6,0.0,2.0,20,3.0,2.0,3.0,6.0,1.0,1.0,1.0,11.0,4.0,1.0,5.0,2.0,4.0,7.0,3.0,4.444,4.778,8.0,2.5,2.875,3.0,5.083,7.417,4.167,4.35,2.667,1.0,1.0,9.0,6.0,17.0,8.0,0.0,100.0,100.0,75.0,8.0,6.0,4.25,4.0,1.5,4.5,4.0,2.0,4.0,0.815,800.31,0.225,0.222,100.0,55.0,5.2,10.0,10.0,1.25,2.923,4.667,4.4,4.167,2.0,100.0
n0s0f,537,0,278,179,65,14,326,168,22,21,0.6468423447717927,0.3307543638971515,0.0429447852760736,0.7300613496932515,3.371165644171779,1.0,0.6772727272727272,44,0.6222222222222222,18,0.8142857142857143,10,0.75,24,0.5416666666666666,8,0.6538461538461539,13,0.65,12,0.2738095238095238,21,23.0,0.6599999999999999,20,0.9,16,0.75,12,1.0,6,0.8076923076923078,13,0.2833333333333334,12,0.6799999999999999,15,0.6666666666666666,6,5.0,2.0,3.0,4.0,2.0,4.0,4.0,10.0,5.0,0.1666666666666666,1.25,4,0.4444444444444444,5,7,3,6,3,5,2,10,5,10,7,6,0.0,2.0,20,4.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,4.125,5.0,5.0,8.0,3.5,1.125,4.556,5.917,7.583,3.25,4.9,5.0,2.0,1.0,3.0,6.0,12.0,20.0,2.0,40.0,83.333,75.0,0.0,2.0,5.0,5.0,3.0,5.0,3.0,7.0,4.0,0.545,,,,40.0,44.0,5.7,12.0,4.0,3.75,3.154,4.583,3.4,3.333,2.0,40.0
n2pn8,537,0,278,179,65,14,326,168,22,21,0.5866129482310464,0.2659655378001141,0.1625766871165644,0.4202453987730061,2.9539877300613497,0.8461538461538461,0.6000000000000001,44,0.5666666666666667,18,0.5428571428571429,10,0.4675925925925925,24,0.625,8,0.8076923076923077,13,0.8166666666666668,12,0.3571428571428571,21,30.0,0.61,20,0.5125,16,0.2333333333333334,12,0.7000000000000001,6,0.5256410256410257,13,0.6666666666666666,12,0.7066666666666667,15,0.5000000000000001,6,7.0,3.0,2.0,2.0,1.0,1.0,4.0,9.0,6.25,0.3333333333333333,1.75,4,0.4444444444444444,5,7,5,6,5,5,9,10,9,10,18,6,0.0,1.0,20,3.0,1.0,3.0,4.0,1.0,1.0,6.0,9.0,6.0,2.0,1.0,5.0,1.0,7.0,1.0,2.222,3.667,7.0,3.9,2.75,4.5,3.833,4.583,4.083,3.45,3.5,2.0,3.0,8.0,10.0,23.0,15.0,8.0,40.0,66.667,75.0,0.0,9.0,5.0,2.75,1.25,1.25,6.0,8.0,4.0,0.865,90.628,0.072,0.122,100.0,28.0,3.8,18.0,5.0,1.167,1.769,2.667,3.533,2.5,3.0,40.0
n6xqr,537,0,278,179,65,14,326,168,22,21,0.6360126538424085,0.2178462404208909,0.2300613496932515,0.2883435582822086,3.2975460122699385,1.0,0.6727272727272727,44,0.6222222222222222,18,0.6285714285714286,10,0.662037037037037,24,0.6666666666666666,8,0.6923076923076923,13,0.7333333333333334,12,0.3928571428571428,21,33.0,0.61,20,0.75,16,0.4666666666666666,12,0.7999999999999999,6,0.6153846153846154,13,0.7166666666666667,12,0.7600000000000001,15,0.5,6,4.0,2.0,2.0,3.0,1.0,6.0,3.0,11.0,6.0,0.5,1.25,3,0.3333333333333333,2,7,5,6,5,5,7,10,10,10,17,6,0.0,1.0,20,3.0,1.0,3.0,3.0,1.0,1.0,1.0,12.0,6.0,2.0,5.0,4.0,2.0,4.0,2.75,3.667,3.556,5.0,3.6,3.125,3.111,5.083,6.833,3.667,3.55,4.0,1.0,3.0,9.0,9.0,22.0,18.0,19.0,60.0,50.0,75.0,3.0,12.0,5.0,4.0,2.5,3.5,6.0,6.0,4.0,0.809,14.137,-0.033,-0.244,0.0,33.0,4.4,13.0,12.0,2.333,2.308,2.583,3.8,2.5,3.0,0.0
ncyc2,537,0,278,179,65,14,326,168,22,21,0.5964211742585975,0.2551400644444657,0.1503067484662576,0.3957055214723926,3.122699386503068,0.7692307692307693,0.6681818181818182,44,0.6777777777777779,18,0.7714285714285714,10,0.7592592592592594,24,0.6666666666666666,8,0.6153846153846154,13,0.7000000000000001,12,0.3095238095238095,21,26.0,0.5199999999999998,20,0.7875000000000001,16,0.4166666666666667,12,0.3666666666666667,6,0.6282051282051282,13,0.3833333333333333,12,0.6533333333333332,15,0.6333333333333333,6,5.0,2.0,2.0,3.0,1.0,3.0,3.0,6.0,4.5,0.1666666666666666,1.5,2,0.2222222222222222,3,7,2,6,4,5,8,10,5,10,13,6,0.0,2.0,20,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,3.375,5.0,3.667,6.0,3.2,2.25,3.167,5.083,8.583,3.5,4.1,1.833,2.0,1.0,7.0,6.0,16.0,8.0,-11.0,60.0,83.333,100.0,9.0,5.0,3.5,5.0,3.0,4.25,4.0,4.0,4.0,0.811,350.002,0.035,0.0,60.0,58.0,5.4,14.0,3.0,2.083,2.385,4.583,3.267,3.167,2.0,60.0
nhhpr,537,0,278,179,65,14,326,168,22,21,0.6518599668906417,0.3159914047946371,0.0736196319018405,0.656441717791411,3.4079754601226995,0.9166666666666666,0.7090909090909091,44,0.6444444444444445,18,0.6285714285714286,10,0.6944444444444443,24,0.5138888888888888,8,0.7692307692307693,13,0.6166666666666667,12,0.2976190476190476,21,25.0,0.6799999999999999,20,0.925,16,0.2333333333333334,12,0.9333333333333332,6,0.7051282051282051,13,0.3833333333333333,12,0.9466666666666668,15,0.8333333333333334,6,6.0,3.0,3.0,3.0,1.0,6.0,6.0,16.0,8.5,0.1666666666666666,1.5,4,0.4444444444444444,3,7,5,6,5,5,10,10,9,10,19,6,0.0,2.0,20,1.0,2.0,2.0,5.0,3.0,1.0,1.0,12.0,6.0,2.0,4.0,5.0,2.0,1.0,1.25,3.222,4.0,8.0,3.9,4.0,3.556,4.583,7.917,3.083,4.9,4.667,1.0,0.0,9.0,5.0,15.0,20.0,2.0,0.0,83.333,50.0,1.0,4.0,5.0,4.5,4.0,5.0,6.0,7.0,4.0,0.844,195.76,0.038,0.361,0.0,0.0,4.4,9.0,12.0,1.167,2.692,4.75,4.733,4.167,2.0,20.0
njkpj,537,0,278,179,65,14,326,168,22,21,0.5701699289122601,0.3114445308345534,0.1165644171779141,0.6319018404907976,2.941717791411043,1.0,0.7409090909090907,44,0.5666666666666667,18,0.7571428571428572,10,0.4537037037037037,24,0.5694444444444444,8,0.6153846153846154,13,0.65,12,0.25,21,21.0,0.53,20,0.675,16,0.2,12,0.3333333333333333,6,0.5897435897435898,13,0.2666666666666666,12,0.5866666666666666,15,0.4000000000000001,6,1.0,1.0,5.0,5.0,2.0,6.0,6.0,16.0,8.5,0.0,1.5,6,0.6666666666666666,7,7,5,6,5,5,7,10,9,10,16,6,0.0,1.0,20,1.0,1.0,3.0,5.0,1.0,1.0,1.0,11.0,6.0,1.0,5.0,1.0,2.0,1.0,3.375,3.111,4.778,8.0,5.0,1.375,4.833,2.667,5.5,3.25,2.35,1.667,4.0,3.0,7.0,10.0,24.0,-4.0,5.0,0.0,100.0,100.0,11.0,0.0,5.0,3.0,2.5,3.0,6.0,8.0,4.0,0.807,4823.011,0.139,0.667,0.0,0.0,5.3,4.0,1.0,1.0,2.923,4.667,2.933,2.0,3.0,0.0
nuaiw,537,0,278,179,65,14,326,168,22,21,0.6040912904409836,0.2669286774952077,0.0736196319018405,0.3926380368098159,3.039877300613497,1.0,0.6818181818181818,44,0.6444444444444445,18,0.6,10,0.5185185185185185,24,0.5138888888888888,8,0.6923076923076923,13,0.9833333333333334,12,0.25,21,21.0,0.5800000000000002,20,0.7625,16,0.2333333333333333,12,0.9,6,0.6282051282051283,13,0.4833333333333334,12,0.6133333333333335,15,0.6666666666666669,6,3.0,2.0,4.0,5.0,2.0,2.0,2.0,8.0,4.0,0.0,1.5,2,0.2222222222222222,6,7,5,6,4,5,10,10,10,10,20,6,0.0,1.0,20,1.0,1.0,2.0,5.0,1.0,1.0,6.0,1.0,5.0,2.0,5.0,5.0,3.0,4.0,2.25,3.667,4.0,8.0,4.2,2.375,3.444,3.75,5.583,4.917,3.4,4.5,3.0,0.0,9.0,9.0,21.0,13.0,8.0,80.0,100.0,100.0,3.0,0.0,4.75,4.25,2.5,3.75,7.0,8.0,4.0,0.893,0.0,0.0,0.028,80.0,60.0,4.2,8.0,0.0,1.167,3.077,4.083,3.067,3.333,3.0,60.0
nz9w1,537,1,278,179,65,14,326,168,22,21,0.6015243261012492,0.2732938143798467,0.1846153846153846,0.4553846153846154,3.0646153846153847,1.0,0.6227272727272727,44,0.6111111111111112,18,0.7428571428571428,10,0.5942028985507246,23,0.5555555555555556,8,0.7692307692307693,13,0.5999999999999999,12,0.2738095238095238,21,23.0,0.53,20,0.9625,16,0.5166666666666667,12,1.0,6,0.717948717948718,13,0.2666666666666666,12,0.6,15,0.6333333333333334,6,6.0,3.0,3.0,3.0,2.0,4.0,4.0,9.0,5.0,0.1666666666666666,1.75,5,0.5555555555555556,7,7,5,6,5,5,2,10,5,10,7,6,0.0,1.0,20,3.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,7.0,2.875,4.556,4.556,8.0,3.4,1.5,3.167,5.167,5.545,3.0,3.35,5.0,0.0,0.0,5.0,9.0,14.0,20.0,0.0,40.0,83.333,25.0,9.0,2.0,5.0,5.0,4.25,5.0,6.0,8.0,4.0,0.804,405.385,0.01,0.122,40.0,45.0,5.2,9.0,3.0,2.583,3.154,4.667,3.0,3.167,3.0,40.0
o1zc3,537,0,278,179,65,14,326,168,22,21,0.5999792130160229,0.2924592297876961,0.1411042944785276,0.5214723926380368,3.058282208588957,0.8571428571428571,0.6681818181818182,44,0.6222222222222222,18,0.6857142857142857,10,0.6527777777777777,24,0.5416666666666666,8,0.7307692307692307,13,0.75,12,0.2857142857142857,21,24.0,0.5699999999999998,20,0.7625,16,0.3666666666666667,12,0.8666666666666666,6,0.5384615384615384,13,0.3,12,0.5333333333333334,15,0.6,6,5.0,2.0,2.0,4.0,1.0,4.0,6.0,8.0,4.5,0.0,2.0,3,0.3333333333333333,6,7,5,6,5,5,10,10,10,10,20,6,1.0,2.0,20,3.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,4.889,8.0,3.7,1.375,3.778,3.75,8.0,3.75,4.05,4.333,1.0,1.0,9.0,11.0,22.0,8.0,-10.0,0.0,100.0,50.0,12.0,3.0,3.5,4.75,2.5,4.5,6.0,8.0,4.0,0.832,457.848,0.336,0.083,40.0,55.0,4.8,13.0,4.0,1.833,1.692,4.5,2.667,3.0,4.0,60.0
o33bd,537,0,278,179,65,14,326,168,22,21,0.5766397840400908,0.2793303255663403,0.1257668711656441,0.4601226993865031,2.923312883435583,1.0,0.5227272727272729,44,0.5666666666666668,18,0.5428571428571429,10,0.5231481481481481,24,0.5972222222222222,8,0.8461538461538461,13,0.7166666666666667,12,0.4285714285714285,21,36.0,0.56,20,0.6375000000000001,16,0.2,12,0.2666666666666666,6,0.7051282051282051,13,0.6666666666666666,12,0.6933333333333334,15,0.6666666666666666,6,8.0,4.0,2.0,2.0,1.0,5.0,4.0,11.0,5.75,0.3333333333333333,1.75,6,0.6666666666666666,5,7,3,6,2,5,5,10,3,10,8,6,0.0,1.0,20,2.0,2.0,3.0,2.0,1.0,1.0,4.0,10.0,6.0,3.0,1.0,3.0,4.0,3.0,1.0,2.222,1.333,0.0,2.3,4.0,1.389,3.583,5.833,3.583,2.6,1.333,3.0,1.0,3.0,4.0,11.0,-6.0,-20.0,40.0,66.667,75.0,3.0,15.0,5.0,3.0,1.5,3.25,3.0,5.0,4.0,0.819,4428.086,0.01,0.0,20.0,36.0,3.8,20.0,30.0,1.0,3.077,2.667,3.467,3.333,3.0,40.0
o3a2p,537,0,278,179,65,14,326,168,22,21,0.6011666460669528,0.2541832360357893,0.1687116564417178,0.3803680981595092,3.1012269938650308,0.8571428571428571,0.6136363636363638,44,0.5222222222222223,18,0.6714285714285715,10,0.6898148148148149,24,0.5416666666666666,8,0.6923076923076923,13,0.8500000000000001,12,0.3214285714285714,21,27.0,0.6100000000000001,20,0.625,16,0.6333333333333332,12,0.3,6,0.5256410256410257,13,0.5000000000000001,12,0.8666666666666667,15,0.5333333333333333,6,4.0,1.0,4.0,4.0,1.0,4.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,5,7,3,6,5,5,6,10,7,10,13,6,0.0,2.0,20,3.0,2.0,3.0,2.0,1.0,1.0,1.0,11.0,1.0,3.0,3.0,1.0,2.0,4.0,3.5,4.0,3.889,8.0,3.2,2.0,2.722,4.167,8.25,4.25,3.65,1.5,2.0,3.0,6.0,6.0,17.0,8.0,-10.0,40.0,66.667,75.0,9.0,6.0,3.75,3.5,1.5,3.75,6.0,5.0,4.0,0.806,0.0,0.0,-0.178,40.0,45.0,4.7,9.0,1.0,3.167,1.692,4.0,4.333,2.667,2.0,40.0
