person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment
ofe7w,537,0,278,179,65,14,326,168,22,21,0.6389654823703903,0.24448362016589267,0.15644171779141106,0.3374233128834356,3.2484662576687118,0.8333333333333334,0.7863636363636366,44,0.5666666666666668,18,0.7714285714285715,10,0.6203703703703703,24,0.4722222222222222,8,0.7307692307692307,13,0.7000000000000001,12,0.3333333333333333,21,28.0,0.61,20,0.775,16,0.5333333333333333,12,0.6333333333333333,6,0.705128205128205,13,0.4333333333333334,12,0.56,15,0.7666666666666666,6,5.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,4.5,0.5,2.0,1,0.1111111111111111,1,7,4,6,5,5,8,10,9,10,17,6,0.0,2.0,20,4.0,1.0,2.0,5.0,1.0,1.0,6.0,11.0,5.0,3.0,4.0,3.0,4.0,3.0
oscdf,537,0,278,179,65,14,326,168,22,21,0.6131341902814296,0.25045444950038137,0.147239263803681,0.34049079754601225,3.1625766871165646,0.8666666666666667,0.6499999999999999,44,0.5555555555555557,18,0.7,10,0.6435185185185185,24,0.5138888888888888,8,0.6923076923076923,13,0.75,12,0.40476190476190477,21,34.0,0.5399999999999999,20,0.7,16,0.41666666666666674,12,0.7999999999999999,6,0.7179487179487178,13,0.3333333333333334,12,0.7600000000000001,15,0.5333333333333333,6,6.0,3.0,3.0,4.0,1.0,6.0,3.0,16.0,8.5,0.5,1.5,2,0.2222222222222222,7,7,3,6,4,5,9,10,8,10,17,6,0.0,2.0,20,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,3.0,1.0
oyp87,536,0,278,179,64,14,326,168,22,20,0.660275979984569,0.29395389241024983,0.10736196319018405,0.5306748466257669,3.3251533742331287,0.8666666666666667,0.6909090909090909,44,0.6000000000000001,18,0.7571428571428571,10,0.6064814814814815,24,0.45833333333333337,8,0.6923076923076923,13,0.6999999999999998,12,0.6666666666666666,21,56.0,0.6299999999999999,20,0.7625,16,0.6833333333333332,12,0.5666666666666668,6,0.7820512820512822,13,0.65,12,0.9466666666666668,15,0.5333333333333333,6,5.0,1.0,3.0,3.0,1.0,1.0,3.0,6.0,4.0,0.3333333333333333,1.75,5,0.5555555555555556,0,7,3,6,3,5,7,10,6,10,13,6,,,20,3.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,3.0,5.0
pqdwo,537,0,278,179,65,14,326,168,22,21,0.6242417900776797,0.2665610632098314,0.12269938650306748,0.401840490797546,3.196319018404908,0.8666666666666667,0.5863636363636364,44,0.5555555555555556,18,0.7428571428571429,10,0.7407407407407408,24,0.5833333333333333,8,0.8846153846153846,13,0.5666666666666667,12,0.2976190476190476,21,25.0,0.5700000000000001,20,0.8875,16,0.2833333333333334,12,0.9666666666666667,6,0.6538461538461539,13,0.3333333333333333,12,0.8266666666666669,15,0.5666666666666667,6,5.0,3.0,3.0,4.0,2.0,6.0,6.0,11.0,5.5,0.16666666666666666,2.0,1,0.1111111111111111,5,7,3,6,5,5,7,10,1,10,8,6,0.0,2.0,20,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,2.0,3.0
pw1a2,537,0,278,179,65,14,326,168,22,21,0.5591810583758436,0.31766942304567997,0.0736196319018405,0.6533742331288344,2.834355828220859,0.9523809523809523,0.6545454545454545,44,0.5555555555555556,18,0.6,10,0.5324074074074074,24,0.5416666666666667,8,0.7307692307692307,13,0.6666666666666666,12,0.2619047619047619,21,22.0,0.5499999999999998,20,0.675,16,0.2333333333333334,12,0.39999999999999997,6,0.5769230769230771,13,0.3333333333333334,12,0.6,15,0.39999999999999997,6,2.0,1.0,4.0,4.0,2.0,1.0,4.0,9.0,5.0,0.3333333333333333,1.25,2,0.2222222222222222,7,7,5,6,4,5,6,10,5,10,11,6,1.0,2.0,20,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,6.0,3.0,2.0,3.0,2.0,1.0
pzttc,537,0,278,179,65,14,326,168,22,21,0.675682786879106,0.2588890168954913,0.05214723926380368,0.41411042944785276,3.460122699386503,0.8,0.7772727272727272,44,0.6666666666666666,18,0.657142857142857,10,0.7407407407407406,24,0.5972222222222221,8,0.7692307692307693,13,0.7166666666666667,12,0.5595238095238095,21,47.0,0.64,20,0.6375000000000001,16,0.6666666666666666,12,0.5333333333333333,6,0.6538461538461539,13,0.8000000000000002,12,0.9333333333333333,15,0.5333333333333333,6,5.0,3.0,3.0,2.0,1.0,2.0,4.0,8.0,4.5,0.16666666666666666,1.75,6,0.6666666666666666,1,7,3,6,4,5,10,10,9,10,19,6,0.0,1.0,20,3.0,2.0,2.0,3.0,1.0,1.0,6.0,1.0,5.0,3.0,1.0,3.0,1.0,2.0
q2hse,537,0,278,179,65,14,326,168,22,21,0.5989563435882456,0.24518053050765135,0.1165644171779141,0.3128834355828221,3.0644171779141103,1.0,0.640909090909091,44,0.6444444444444445,18,0.657142857142857,10,0.5185185185185185,24,0.6805555555555556,8,0.7692307692307693,13,0.55,12,0.25,21,21.0,0.6000000000000001,20,0.5625000000000001,16,0.4000000000000001,12,0.8333333333333334,6,0.5769230769230769,13,0.55,12,0.7066666666666667,15,0.5,6,6.0,2.0,3.0,5.0,2.0,5.0,4.0,12.0,6.75,0.16666666666666666,1.75,3,0.3333333333333333,1,7,3,6,3,5,10,10,10,10,20,6,0.0,1.0,20,3.0,1.0,4.0,6.0,1.0,1.0,3.0,9.0,6.0,3.0,1.0,5.0,1.0,7.0
q31p6,537,0,278,179,65,14,326,168,22,21,0.5911432466647192,0.24252371512783225,0.1441717791411043,0.34049079754601225,3.058282208588957,1.0,0.6136363636363636,44,0.6111111111111112,18,0.6714285714285714,10,0.6157407407407408,24,0.513888888888889,8,0.6923076923076923,13,0.8000000000000002,12,0.27380952380952384,21,23.0,0.56,20,0.75,16,0.4333333333333334,12,0.7999999999999999,6,0.6923076923076923,13,0.35000000000000003,12,0.46666666666666673,15,0.46666666666666673,6,4.0,2.0,3.0,4.0,2.0,6.0,4.0,16.0,8.5,0.16666666666666666,1.75,5,0.5555555555555556,6,7,4,6,5,5,6,10,7,10,13,6,1.0,2.0,20,1.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,6.0,3.0,5.0,3.0,2.0,1.0
qe5iw,537,0,278,179,65,14,326,168,22,21,0.6712787553278351,0.26992589895914093,0.06134969325153374,0.4386503067484663,3.478527607361963,1.0,0.6954545454545454,44,0.6555555555555554,18,0.8285714285714286,10,0.8148148148148148,24,0.7083333333333333,8,0.7692307692307693,13,0.7833333333333333,12,0.2857142857142857,21,24.0,0.6500000000000001,20,0.9,16,0.6333333333333333,12,0.7999999999999999,6,0.6153846153846154,13,0.5166666666666667,12,0.7733333333333334,15,0.6666666666666666,6,7.0,3.0,3.0,2.0,1.0,1.0,4.0,8.0,4.5,0.3333333333333333,1.5,2,0.2222222222222222,6,7,4,6,4,5,10,10,10,10,20,6,0.0,1.0,20,3.0,2.0,4.0,6.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0
qn6ki,537,0,278,179,65,14,326,168,22,21,0.6187931189464931,0.26871564240344203,0.11042944785276074,0.4049079754601227,3.1411042944785277,1.0,0.6636363636363636,44,0.6222222222222222,18,0.6857142857142856,10,0.6574074074074073,24,0.5277777777777778,8,0.8076923076923077,13,0.7833333333333333,12,0.32142857142857145,21,27.0,0.6,20,0.7,16,0.4333333333333334,12,1.0,6,0.7435897435897435,13,0.2333333333333334,12,0.6266666666666667,15,0.5666666666666667,6,7.0,3.0,2.0,3.0,1.0,4.0,4.0,8.0,4.5,0.3333333333333333,1.5,2,0.2222222222222222,6,7,4,6,4,5,6,10,8,10,14,6,0.0,2.0,20,3.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,2.0,1.0
qu2by,537,0,278,179,65,14,326,168,22,21,0.656897299190244,0.2859153299357827,0.09202453987730061,0.4938650306748466,3.395705521472393,0.8571428571428571,0.6727272727272727,44,0.6777777777777778,18,0.8,10,0.7916666666666666,24,0.47222222222222215,8,0.8846153846153846,13,0.9333333333333335,12,0.2857142857142857,21,24.0,0.6299999999999999,20,0.725,16,0.4500000000000001,12,0.8333333333333334,6,0.7948717948717949,13,0.35000000000000003,12,0.7466666666666667,15,0.4666666666666666,6,4.0,3.0,3.0,4.0,2.0,3.0,4.0,9.0,5.25,0.3333333333333333,1.5,3,0.3333333333333333,6,7,5,6,5,5,10,10,10,10,20,6,0.0,1.0,20,2.0,1.0,3.0,6.0,2.0,1.0,6.0,11.0,1.0,3.0,4.0,3.0,3.0,4.0
qw4hl,537,0,278,179,65,14,326,168,22,21,0.633067971564904,0.2773717687109194,0.027607361963190184,0.42024539877300615,3.2423312883435584,1.0,0.6818181818181819,44,0.588888888888889,18,0.6285714285714286,10,0.5925925925925926,24,0.6111111111111112,8,0.8846153846153846,13,0.8500000000000001,12,0.25,21,21.0,0.5900000000000001,20,0.7500000000000001,16,0.20000000000000004,12,0.8666666666666667,6,0.717948717948718,13,0.4000000000000001,12,0.8400000000000001,15,0.6666666666666666,6,3.0,2.0,3.0,4.0,2.0,6.0,4.0,16.0,8.5,0.16666666666666666,1.5,2,0.2222222222222222,7,7,5,6,5,5,10,10,10,10,20,6,0.0,1.0,20,1.0,2.0,4.0,6.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,1.0,7.0
r11kw,537,1,278,179,65,14,326,168,22,21,0.6788383582229736,0.2975571586073389,0.13538461538461538,0.5907692307692308,3.44,1.0,0.6227272727272728,44,0.5666666666666668,18,0.6714285714285714,10,0.6038647342995169,23,0.5277777777777778,8,0.8846153846153846,13,1.0,12,0.4880952380952381,21,41.0,0.6,20,0.8125,16,0.6,12,1.0,6,0.8974358974358976,13,0.7666666666666666,12,0.9866666666666667,15,0.9666666666666667,6,3.0,2.0,3.0,5.0,1.0,5.0,4.0,12.0,5.5,0.0,1.75,2,0.2222222222222222,3,7,1,6,0,5,4,10,7,10,11,6,0.0,2.0,20,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,3.0,2.0,7.0
r82fi,537,0,278,179,65,14,326,168,22,21,0.60841989894904,0.2692899793062897,0.03680981595092025,0.40797546012269936,3.1349693251533743,0.9166666666666666,0.6681818181818182,44,0.6000000000000001,18,0.7285714285714285,10,0.6157407407407407,24,0.5555555555555556,8,0.7307692307692307,13,0.4333333333333334,12,0.2857142857142857,21,24.0,0.56,20,0.8125,16,0.41666666666666674,12,0.8333333333333334,6,0.6923076923076924,13,0.3666666666666667,12,0.8800000000000001,15,0.7666666666666666,6,10.0,4.0,2.0,2.0,1.0,4.0,3.0,11.0,6.0,0.0,1.75,2,0.2222222222222222,4,7,3,6,4,5,2,10,8,10,10,6,0.0,2.0,20,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0
rf2g7,537,0,278,179,65,14,326,168,22,21,0.6364381315684996,0.2686404495151204,0.12576687116564417,0.4110429447852761,3.2699386503067487,0.75,0.6863636363636363,44,0.6888888888888889,18,0.757142857142857,10,0.6064814814814815,24,0.6527777777777777,8,0.8076923076923077,13,0.5499999999999999,12,0.4880952380952381,21,41.0,0.65,20,0.625,16,0.25000000000000006,12,0.5666666666666668,6,0.6923076923076923,13,0.75,12,0.8266666666666667,15,0.7999999999999999,6,10.0,4.0,1.0,1.0,2.0,4.0,4.0,15.0,6.5,0.16666666666666666,1.5,2,0.2222222222222222,0,7,4,6,4,5,6,10,3,10,9,6,0.0,1.0,20,1.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,3.0,1.0,7.0
ridfr,537,0,278,179,65,14,326,168,22,21,0.6561476568761845,0.2819585183456333,0.10429447852760736,0.48773006134969327,3.411042944785276,0.6666666666666666,0.7090909090909091,44,0.6000000000000001,18,0.7999999999999999,10,0.763888888888889,24,0.5694444444444444,8,0.7692307692307693,13,0.8500000000000001,12,0.5357142857142857,21,45.0,0.5999999999999999,20,0.6375000000000001,16,0.31666666666666665,12,0.9333333333333332,6,0.8333333333333335,13,0.6166666666666666,12,0.7200000000000001,15,0.7333333333333334,6,2.0,2.0,4.0,5.0,1.0,1.0,4.0,9.0,5.0,0.0,1.75,6,0.6666666666666666,2,7,3,6,4,5,5,10,8,10,13,6,0.0,1.0,20,3.0,1.0,3.0,5.0,1.0,1.0,1.0,12.0,6.0,2.0,3.0,4.0,4.0,1.0
rkkav,537,0,278,179,65,14,326,168,22,21,0.6118985819906065,0.2885700428428606,0.10736196319018405,0.5030674846625767,3.125766871165644,0.9166666666666666,0.6772727272727272,44,0.5666666666666667,18,0.7428571428571428,10,0.5879629629629629,24,0.5277777777777777,8,0.8461538461538461,13,0.75,12,0.3333333333333333,21,28.0,0.57,20,0.7749999999999999,16,0.2166666666666667,12,0.6,6,0.6666666666666666,13,0.4833333333333334,12,0.84,15,0.5000000000000001,6,3.0,2.0,4.0,4.0,1.0,1.0,4.0,8.0,6.25,0.16666666666666666,1.5,2,0.2222222222222222,7,7,5,6,5,5,10,10,10,10,20,6,0.0,1.0,20,1.0,1.0,3.0,2.0,1.0,1.0,3.0,12.0,6.0,3.0,1.0,3.0,3.0,3.0
rlkzv,537,0,278,179,65,14,326,168,22,21,0.6169885371955924,0.24814045035995563,0.11042944785276074,0.31901840490797545,3.144171779141104,0.8666666666666667,0.6454545454545456,44,0.6111111111111112,18,0.7285714285714285,10,0.6342592592592592,24,0.5694444444444444,8,0.8461538461538461,13,0.5333333333333333,12,0.2857142857142857,21,24.0,0.5900000000000001,20,0.8,16,0.5833333333333333,12,0.6666666666666666,6,0.6923076923076923,13,0.3666666666666667,12,0.8000000000000003,15,0.6000000000000001,6,4.0,2.0,3.0,3.0,2.0,5.0,4.0,9.0,5.25,0.16666666666666666,1.0,2,0.2222222222222222,1,7,4,6,4,5,9,10,9,10,18,6,0.0,2.0,20,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,5.0,1.0
rzj8b,537,0,278,179,65,14,326,168,22,21,0.5801117721746556,0.2777741625831353,0.12269938650306748,0.48773006134969327,3.0153374233128836,1.0,0.6045454545454545,44,0.6111111111111112,18,0.7,10,0.6620370370370371,24,0.5138888888888888,8,0.6923076923076923,13,0.85,12,0.2619047619047619,21,22.0,0.5099999999999999,20,0.6875,16,0.20000000000000004,12,0.7666666666666667,6,0.5897435897435896,13,0.3166666666666667,12,0.7466666666666667,15,0.43333333333333335,6,4.0,2.0,3.0,4.0,2.0,4.0,4.0,11.0,5.0,0.16666666666666666,1.5,2,0.2222222222222222,5,7,5,6,5,5,10,10,9,10,19,6,0.0,2.0,20,4.0,2.0,3.0,6.0,3.0,1.0,1.0,9.0,6.0,2.0,5.0,5.0,3.0,2.0
s6avc,537,0,278,179,65,14,326,168,22,21,0.6323673472063043,0.2598062002680698,0.2147239263803681,0.42024539877300615,3.276073619631902,1.0,0.640909090909091,44,0.6444444444444444,18,0.7428571428571428,10,0.7731481481481483,24,0.4583333333333333,8,0.8076923076923077,13,0.6499999999999999,12,0.36904761904761907,21,31.0,0.62,20,0.6375000000000001,16,0.5999999999999999,12,0.5333333333333333,6,0.8461538461538463,13,0.45,12,0.72,15,0.6666666666666666,6,2.0,2.0,3.0,4.0,1.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.5,2,0.2222222222222222,2,7,5,6,5,5,10,10,6,10,16,6,0.0,2.0,20,4.0,2.0,3.0,1.0,1.0,1.0,1.0,12.0,5.0,3.0,1.0,3.0,2.0,3.0
sa9ho,537,0,278,179,65,14,326,168,22,21,0.5826800883165915,0.29216801284916744,0.13190184049079753,0.5337423312883436,2.96319018404908,0.8571428571428571,0.6681818181818183,44,0.5,18,0.7571428571428572,10,0.6342592592592592,24,0.5138888888888888,8,0.5769230769230769,13,0.45,12,0.2857142857142857,21,24.0,0.5099999999999999,20,0.6875,16,0.65,12,0.7000000000000001,6,0.6794871794871794,13,0.36666666666666675,12,0.7066666666666667,15,0.7333333333333333,6,5.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,1.5,2,0.2222222222222222,6,7,3,6,5,5,10,10,10,10,20,6,0.0,2.0,20,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,7.0
sh3z4,537,0,278,179,65,14,326,168,22,21,0.5989350416114221,0.25055656233185913,0.15950920245398773,0.35276073619631904,3.0521472392638036,0.8333333333333334,0.65,44,0.6111111111111112,18,0.6571428571428571,10,0.5601851851851852,24,0.5833333333333333,8,0.8076923076923077,13,0.5833333333333334,12,0.30952380952380953,21,26.0,0.6000000000000001,20,0.6625000000000001,16,0.3666666666666667,12,0.26666666666666666,6,0.6538461538461539,13,0.5166666666666667,12,0.7733333333333335,15,0.7666666666666666,6,4.0,3.0,4.0,4.0,1.0,3.0,5.0,11.0,6.0,0.16666666666666666,1.5,2,0.2222222222222222,6,7,5,6,4,5,3,10,4,10,7,6,0.0,2.0,20,3.0,2.0,1.0,5.0,1.0,1.0,6.0,9.0,6.0,3.0,2.0,3.0,1.0,1.0
slp0x,537,0,278,179,65,14,326,168,22,21,0.634862721634194,0.2702162352918174,0.15337423312883436,0.4539877300613497,3.355828220858896,1.0,0.6772727272727275,44,0.6555555555555556,18,0.7,10,0.9861111111111112,24,0.5833333333333334,8,0.6538461538461539,13,0.7333333333333333,12,0.25,21,21.0,0.64,20,0.675,16,0.49999999999999994,12,0.8999999999999999,6,0.641025641025641,13,0.4166666666666667,12,0.6,15,0.5666666666666668,6,6.0,2.0,3.0,3.0,2.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.75,6,0.6666666666666666,2,7,2,6,5,5,8,10,3,10,11,6,0.0,2.0,20,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0
ssiwx,537,0,278,179,65,14,326,168,22,21,0.6415168505659303,0.3106323208802503,0.10429447852760736,0.6073619631901841,3.263803680981595,1.0,0.6545454545454545,44,0.5777777777777778,18,0.8,10,0.611111111111111,24,0.5277777777777778,8,0.8461538461538461,13,0.9833333333333334,12,0.25,21,21.0,0.59,20,0.875,16,0.6333333333333334,12,1.0,6,0.7307692307692306,13,0.3333333333333334,12,0.6399999999999999,15,0.5666666666666668,6,4.0,2.0,3.0,4.0,2.0,3.0,4.0,8.0,5.75,0.16666666666666666,1.75,2,0.2222222222222222,6,7,5,6,5,5,10,10,9,10,19,6,0.0,1.0,20,3.0,2.0,4.0,5.0,1.0,1.0,3.0,7.0,6.0,2.0,5.0,5.0,1.0,1.0
stahe,537,0,278,179,65,14,326,168,22,21,0.6859927563915293,0.27982566771144524,0.11349693251533742,0.5245398773006135,3.5705521472392636,0.8333333333333334,0.759090909090909,44,0.6222222222222222,18,0.8428571428571429,10,0.8287037037037037,24,0.6111111111111112,8,0.8461538461538461,13,0.75,12,0.3333333333333333,21,28.0,0.5699999999999998,20,0.8875000000000001,16,0.9333333333333332,12,0.5333333333333333,6,0.8076923076923078,13,0.6333333333333334,12,0.6266666666666667,15,0.6333333333333334,6,11.0,5.0,2.0,1.0,2.0,1.0,3.0,8.0,6.75,0.16666666666666666,2.0,2,0.2222222222222222,6,7,3,6,4,5,9,10,10,10,19,6,0.0,2.0,20,4.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,1.0,4.0
sv357,537,1,278,179,65,14,326,168,22,21,0.6558853198083968,0.28413374280810355,0.033846153846153845,0.47384615384615386,3.353846153846154,0.8095238095238095,0.6818181818181818,44,0.7444444444444446,18,0.6714285714285714,10,0.7729468599033816,23,0.5694444444444444,8,0.8461538461538461,13,0.8833333333333334,12,0.2976190476190476,21,25.0,0.78,20,0.8,16,0.38333333333333347,12,0.3333333333333333,6,0.6153846153846154,13,0.7000000000000001,12,0.8800000000000002,15,0.6,6,8.0,3.0,2.0,4.0,1.0,3.0,3.0,10.0,4.0,0.5,1.25,2,0.2222222222222222,2,7,2,6,4,5,1,10,2,10,3,6,0.0,1.0,20,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0
sw55g,537,0,278,179,65,14,326,168,22,21,0.6679623418503786,0.25747311949309787,0.17484662576687116,0.4110429447852761,3.414110429447853,0.6,0.7181818181818183,44,0.6333333333333333,18,0.7428571428571427,10,0.7083333333333334,24,0.5,8,0.7692307692307693,13,0.5,12,0.7261904761904762,21,61.0,0.61,20,0.7125,16,0.5666666666666667,12,0.7666666666666666,6,0.7307692307692306,13,0.7000000000000001,12,0.6666666666666666,15,0.5,6,6.0,3.0,3.0,4.0,2.0,1.0,4.0,9.0,5.0,0.16666666666666666,1.5,2,0.2222222222222222,6,7,2,6,2,5,9,10,7,10,16,6,0.0,2.0,20,3.0,2.0,3.0,3.0,1.0,1.0,5.0,11.0,6.0,3.0,4.0,3.0,3.0,4.0
t2677,537,0,278,179,65,14,326,168,22,21,0.5611065698105576,0.29811882338012896,0.06134969325153374,0.5521472392638037,2.8588957055214723,1.0,0.5227272727272726,44,0.5666666666666667,18,0.6,10,0.5370370370370371,24,0.5555555555555556,8,0.6538461538461539,13,0.65,12,0.2619047619047619,21,22.0,0.6399999999999999,20,0.5875,16,0.20000000000000004,12,0.8999999999999999,6,0.6538461538461539,13,0.3333333333333334,12,0.7600000000000001,15,0.6666666666666666,6,3.0,2.0,4.0,4.0,1.0,3.0,4.0,9.0,5.75,0.3333333333333333,1.25,3,0.3333333333333333,6,7,4,6,5,5,7,10,8,10,15,6,0.0,1.0,20,4.0,2.0,3.0,6.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,3.0,3.0
t3mwb,537,0,278,179,65,14,326,168,22,21,0.6473708210671401,0.29679328201478056,0.1196319018404908,0.5460122699386503,3.291411042944785,0.8333333333333334,0.6954545454545454,44,0.5888888888888889,18,0.7285714285714284,10,0.6574074074074073,24,0.5416666666666666,8,0.8076923076923077,13,0.8166666666666668,12,0.5,21,42.0,0.6399999999999999,20,0.825,16,0.2333333333333334,12,0.4666666666666668,6,0.7564102564102565,13,0.5,12,0.9600000000000001,15,0.6,6,4.0,3.0,3.0,4.0,1.0,5.0,4.0,10.0,5.25,0.3333333333333333,1.75,4,0.4444444444444444,6,7,4,6,3,5,8,10,8,10,16,6,0.0,1.0,20,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0
t3qe4,537,0,278,179,65,14,326,168,22,21,0.5813935425515181,0.27996577042103626,0.08282208588957055,0.44785276073619634,2.9478527607361964,0.9523809523809523,0.6045454545454546,44,0.577777777777778,18,0.5857142857142856,10,0.5925925925925926,24,0.47222222222222227,8,0.7692307692307693,13,0.9,12,0.2619047619047619,21,22.0,0.6900000000000001,20,0.65,16,0.26666666666666666,12,0.7999999999999999,6,0.6025641025641024,13,0.35000000000000003,12,0.7200000000000001,15,0.3666666666666667,6,2.0,1.0,4.0,5.0,2.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.5,2,0.2222222222222222,6,7,5,6,4,5,5,10,4,10,9,6,0.0,2.0,20,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0
t4ldc,537,0,278,179,65,14,326,168,22,21,0.6436494827599122,0.2608659549688405,0.10122699386503067,0.3803680981595092,3.303680981595092,1.0,0.7090909090909091,44,0.6222222222222222,18,0.7428571428571428,10,0.6435185185185186,24,0.5138888888888888,8,0.8076923076923077,13,0.7833333333333335,12,0.2619047619047619,21,22.0,0.6799999999999999,20,0.7250000000000001,16,0.7833333333333332,12,0.7999999999999999,6,0.7435897435897435,13,0.6000000000000001,12,0.6133333333333334,15,0.5333333333333333,6,7.0,3.0,2.0,2.0,2.0,1.0,3.0,8.0,5.0,0.16666666666666666,1.75,6,0.6666666666666666,2,7,4,6,3,5,1,10,4,10,5,6,0.0,2.0,20,3.0,2.0,3.0,5.0,1.0,1.0,6.0,11.0,6.0,2.0,3.0,4.0,2.0,2.0
t65ti,537,0,278,179,65,14,326,168,22,21,0.4483859187846918,0.21175712768756727,0.0736196319018405,0.37423312883435583,2.263803680981595,0.9047619047619048,0.4818181818181817,44,0.38888888888888895,18,0.37142857142857133,10,0.4305555555555555,24,0.25,8,0.5769230769230769,13,0.4000000000000001,12,0.27380952380952384,21,23.0,0.43,20,0.2625,16,0.41666666666666674,12,0.39999999999999997,6,0.4230769230769231,13,0.4000000000000001,12,0.3600000000000001,15,0.36666666666666664,6,4.0,3.0,2.0,5.0,2.0,6.0,4.0,16.0,8.5,0.16666666666666666,1.25,2,0.2222222222222222,7,7,5,6,5,5,4,10,3,10,7,6,0.0,2.0,20,2.0,1.0,2.0,2.0,1.0,1.0,6.0,9.0,6.0,2.0,2.0,4.0,1.0,1.0
t67m6,537,0,278,179,65,14,326,168,22,21,0.59874234065185,0.25411272160229587,0.08282208588957055,0.34355828220858897,3.058282208588957,0.75,0.7045454545454545,44,0.5444444444444446,18,0.7142857142857143,10,0.5833333333333334,24,0.5972222222222222,8,0.7692307692307693,13,0.5333333333333333,12,0.35714285714285715,21,30.0,0.5999999999999999,20,0.7125000000000001,16,0.4333333333333334,12,0.6333333333333334,6,0.7051282051282051,13,0.4833333333333334,12,0.5066666666666667,15,0.7000000000000001,6,6.0,2.0,2.0,4.0,1.0,4.0,4.0,11.0,6.5,0.16666666666666666,1.5,2,0.2222222222222222,5,7,3,6,5,5,6,10,5,10,11,6,0.0,2.0,20,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,4.0
